Index,Section_ID,Word,Frequency
4251,131,aging,1
4252,131,cellulose,1
4253,131,catalyst,1
4254,131,acid,1
4255,131,tendency,1
4256,131,increasing,1
4257,131,addition,1
4258,131,In,1
4259,131,efficiency,1
4260,131,cooling,1
4261,131,decreased,1
4262,131,lead,1
4263,131,windings,1
4264,131,coat,1
4265,131,sludge,1
4266,131,forming,1
4267,131,suitable,1
4268,131,fluid,1
4269,131,D1816,1
4270,131,D924,1
4271,131,25,1
4272,131,Interfacial,1
4273,131,100C,1
4274,131,mineral,1
4275,131,25C,1
4276,131,Factor,1
4277,131,Power,1
4278,131,test,1
4279,131,Their,1
4280,131,40,1
4281,131,These,1
4282,131,23,1
4283,131,refer,1
4284,131,Different,1
4285,131,apply,1
4286,131,new,1
4287,131,Strength,1
4288,131,For,1
4289,131,natural,1
4290,131,ester,1
4291,131,69kV,1
4292,131,see,1
4293,131,Less,1
4294,131,Based,1
4295,131,Limits,1
4296,131,Acceptance,1
4297,131,Tension,1
4298,131,32,1
4299,131,factor,1
4300,131,Neutralization,1
4301,131,Dissipation,1
4302,131,23440,1
4303,131,strength,1
4304,131,Value,1
4305,131,method,1
4306,131,Ester,1
4307,131,Natural,1
4308,131,II,1
4309,131,Type,1
4310,131,Inhibitor,1
4311,131,Oxidation,1
4312,131,55,1
4313,131,70C,1
4314,131,20,1
4315,131,35,1
4316,131,60C,1
4317,131,continued,1
4318,131,10,1
4319,131,service,1
4320,131,listed,1
4321,131,27,1
4322,131,50C,1
4323,131,typically,1
4324,131,Mg,1
4325,131,Number,1
4326,131,present,1
4328,132,paper,9
4329,132,compounds,6
4330,132,furan,5
4331,132,transformer,4
4332,132,fluid,4
4333,132,oil,4
4334,132,KTU,3
4335,132,replacement,3
4336,132,insulation,3
4337,132,transformers,2
4338,132,six,2
4339,132,Filtering,2
4340,132,concentration,2
4341,132,Transformers,2
4342,132,months,2
4343,132,rest,1
4344,132,world,1
4345,132,North,1
4346,132,manufactured,1
4347,132,2FAL,1
4348,132,use,1
4349,132,used,1
4350,132,almost,1
4351,132,NTU,1
4352,132,America,1
4353,132,Furan,1
4354,132,back,1
4355,132,remove,1
4356,132,tested,1
4357,132,data,1
4358,132,valuable,1
4359,132,ensure,1
4360,132,later,1
4361,132,filtering,1
4362,132,furans,1
4363,132,recommends,1
4364,132,However,1
4365,132,Global,1
4366,132,FM,1
4367,132,within,1
4368,132,equilibrium,1
4369,132,reach,1
4370,132,repartition,1
4371,132,rather,1
4372,132,analysis,1
4373,132,total,1
4374,132,testing,1
4375,132,determining,1
4376,132,means,1
4377,132,nonintrusive,1
4378,132,convenient,1
4379,132,provides,1
4380,132,furanic,1
4381,132,Sampling,1
4382,132,measurement,1
4383,132,partition,1
4384,132,concentrated,1
4385,132,These,1
4386,132,degrades,1
4387,132,generated,1
4388,132,Furanic,1
4389,132,extent,1
4390,132,degradation,1
4391,132,There,1
4392,132,important,1
4393,132,factors,1
4394,132,need,1
4395,132,considered,1
4396,132,A,1
4397,132,Type,1
4398,132,thermally,1
4399,132,generate,1
4400,132,much,1
4401,132,less,1
4402,132,For,1
4403,132,reason,1
4404,132,Analysis,1
4405,132,relies,1
4406,132,lost,1
4408,133,pump,2
4409,133,oil,2
4410,133,Particles,1
4411,133,contamination,1
4412,133,arcing,1
4413,133,electrical,1
4414,133,deterioration,1
4415,133,bearing,1
4416,133,wear,1
4417,133,problems,1
4418,133,Oil,1
4419,133,allows,1
4420,133,particles,1
4421,133,well,1
4422,133,metallic,1
4423,133,measurement,1
4424,133,The,1
4425,133,detected,1
4427,134,oil,24
4428,134,gases,20
4429,134,ppm,12
4430,134,Table,11
4431,134,transformer,10
4432,134,Carbon,10
4433,134,DGA,10
4434,134,dissolved,10
4435,134,gas,10
4436,134,1,9
4437,134,H₂,8
4438,134,C₂H₄,8
4439,134,transformers,8
4440,134,CH₄,8
4441,134,rate,7
4442,134,C₂H₆,7
4443,134,limit,7
4444,134,C₂H₂,6
4445,134,Generation,6
4446,134,3,6
4447,134,Gas,6
4448,134,G2,6
4449,134,G1,6
4450,134,generation,6
4451,134,results,6
4452,134,15,5
4453,134,Methane,5
4454,134,also,5
4455,134,na,5
4456,134,Typical,5
4457,134,Oil,5
4458,134,100,5
4459,134,tap,5
4460,134,Condition,5
4461,134,changer,5
4462,134,Hydrogen,5
4463,134,Monoxide,5
4464,134,Acetylene,5
4465,134,fault,5
4466,134,Ethane,5
4467,134,CO,5
4468,134,The,5
4469,134,Ethylene,5
4470,134,CO₂,5
4471,134,Dioxide,5
4472,134,main,4
4473,134,per,4
4474,134,month,4
4475,134,tank,4
4476,134,limits,4
4477,134,sample,4
4478,134,unit,4
4479,134,20,4
4480,134,means,4
4481,134,one,4
4482,134,exceed,4
4483,134,sampling,4
4484,134,Transformers,4
4485,134,rates,4
4486,134,value,4
4487,134,analysis,4
4488,134,50,3
4489,134,faults,3
4490,134,Status,3
4491,134,may,3
4492,134,key,3
4493,134,concentration,3
4494,134,35,3
4495,134,reference,3
4496,134,screen,3
4497,134,concentrations,3
4498,134,history,3
4499,134,previous,3
4500,134,filled,3
4501,134,Filled,3
4502,134,Dissolved,3
4503,134,generate,3
4504,134,1400,3
4505,134,10,3
4506,134,atmosphere,3
4507,134,8,3
4508,134,different,3
4509,134,result,3
4510,134,nitrogen,3
4511,134,2,3
4512,134,150,3
4513,134,38,3
4514,134,200,3
4515,134,used,3
4516,134,condition,3
4517,134,65,2
4518,134,30,2
4519,134,Ester,2
4520,134,350,2
4521,134,14,2
4522,134,These,2
4523,134,depending,2
4524,134,considered,2
4525,134,critical,2
4526,134,needed,2
4527,134,attention,2
4528,134,16,2
4529,134,ensure,2
4530,134,13,2
4531,134,guidance,2
4532,134,4630,2
4533,134,4,2
4534,134,10000,2
4535,134,For,2
4536,134,Values,2
4537,134,paid,2
4538,134,Mineral,2
4539,134,1000,2
4540,134,1800,2
4541,134,IEEE,2
4542,134,based,2
4543,134,Rate,2
4544,134,needs,2
4545,134,TDCG,2
4546,134,breathing,2
4547,134,within,2
4548,134,Key,2
4549,134,interpretation,2
4550,134,factors,2
4551,134,misleading,2
4552,134,Chemical,2
4553,134,syringe,2
4554,134,lost,2
4555,134,overheating,2
4556,134,Gases,2
4557,134,design,2
4558,134,12,2
4559,134,11,2
4560,134,typical,2
4561,134,included,2
4562,134,well,2
4563,134,type,2
4564,134,valve,2
4565,134,testing,2
4566,134,cause,2
4567,134,700,2
4568,134,practices,2
4569,134,free,2
4570,134,blanketed,2
4571,134,extreme,1
4572,134,temperatures,1
4573,134,sunlight,1
4574,134,lower,1
4575,134,Synthetic,1
4576,134,lighter,1
4577,134,500,1
4578,134,hydrogen,1
4579,134,oxygen,1
4580,134,25,1
4581,134,higher,1
4582,134,60,1
4583,134,exposed,1
4584,134,Excessive,1
4585,134,collect,1
4586,134,400,1
4587,134,bottle,1
4588,134,Taking,1
4589,134,change,1
4590,134,tests,1
4591,134,A,1
4592,134,follow,1
4593,134,105,1
4594,134,water,1
4595,134,570,1
4596,134,4000,1
4597,134,1920,1
4598,134,rust,1
4599,134,debris,1
4600,134,collects,1
4601,134,High,1
4602,134,frequently,1
4603,134,body,1
4604,134,collected,1
4605,134,good,1
4606,134,It,1
4607,134,level,1
4608,134,125,1
4609,134,flushing,1
4610,134,proper,1
4611,134,protected,1
4612,134,Fluid,1
4613,134,equivalent,1
4614,134,3360,1
4615,134,third,1
4616,134,owner,1
4617,134,Silicon,1
4618,134,done,1
4619,134,Total,1
4620,134,combustible,1
4621,134,true,1
4622,134,3000,1
4623,134,D3613,1
4624,134,rather,1
4625,134,limit¹,1
4626,134,especially,1
4627,134,300,1
4628,134,1500,1
4629,134,This,1
4630,134,Concentration,1
4631,134,Value,1
4632,134,standards,1
4633,134,party,1
4634,134,ASTM,1
4635,134,samples,1
4636,134,important,1
4637,134,taking,1
4638,134,example,1
4639,134,70,1
4640,134,235,1
4641,134,made,1
4642,134,decision,1
4643,134,3500,1
4644,134,bad,1
4645,134,115,1
4646,134,laboratory,1
4647,134,give,1
4648,134,worse,1
4649,134,even,1
4650,134,useless,1
4651,134,completely,1
4652,134,render,1
4653,134,Improper,1
4654,134,Type,1
4655,134,170,1
4656,134,experience,1
4657,134,normal,1
4658,134,keep,1
4659,134,Represented,1
4660,134,Formulas,1
4661,134,Formula,1
4662,134,Name,1
4663,134,O₂,1
4664,134,Oxygen,1
4665,134,N₂,1
4666,134,Nitrogen,1
4667,134,Other,1
4668,134,sometimes,1
4669,134,propane,1
4670,134,propylene,1
4671,134,There,1
4672,134,many,1
4673,134,affect,1
4674,134,highly,1
4675,134,specialized,1
4676,134,field,1
4677,134,requiring,1
4678,134,understanding,1
4679,134,paper,1
4680,134,chemistry,1
4681,134,construction,1
4682,134,operation,1
4683,134,Factors,1
4684,134,preservation,1
4685,134,system,1
4686,134,sealed,1
4687,134,influence,1
4688,134,Arcing,1
4689,134,C₂H,1
4690,134,discharge,1
4691,134,listed,1
4692,134,Analysis,1
4693,134,performed,1
4694,134,determine,1
4695,134,incipient,1
4696,134,windings,1
4697,134,core,1
4698,134,By,1
4699,134,analyzing,1
4700,134,ratios,1
4701,134,severity,1
4702,134,determined,1
4703,134,report,1
4704,134,likely,1
4705,134,see,1
4706,134,Partial,1
4707,134,names,1
4708,134,represented,1
4709,134,chemical,1
4710,134,formulas,1
4711,134,Included,1
4712,134,Report,1
4713,134,Secondary,1
4714,134,Likely,1
4715,134,Cause,1
4716,134,H₄,1
4717,134,Conductor,1
4718,134,involving,1
4719,134,cellulose,1
4720,134,Sealed,1
4721,134,Free,1
4722,134,Greater,1
4723,134,allow,1
4724,134,They,1
4725,134,consensus,1
4726,134,values,1
4727,134,guide,1
4728,134,generated,1
4729,134,Users,1
4730,134,decide,1
4731,134,use,1
4732,134,similar,1
4733,134,indicates,1
4734,134,problem,1
4735,134,exist,1
4736,134,establish,1
4737,134,trend,1
4738,134,investigation,1
4739,134,provides,1
4740,134,industrial,1
4741,134,manufacturer,1
4742,134,available,1
4743,134,silicon,1
4744,134,refer,1
4745,134,table,1
4746,134,ester,1
4747,134,No,1
4748,134,Previous,1
4749,134,History,1
4750,134,120,1
4751,134,2500,1
4752,134,720,1
4753,134,repaired,1
4754,134,new,1
4755,134,mineral,1
4756,134,Tap,1
4757,134,escape,1
4758,134,partition,1
4759,134,blanket,1
4760,134,individual,1
4761,134,partial,1
4762,134,pressures,1
4763,134,show,1
4764,134,patterns,1
4765,134,Having,1
4766,134,separate,1
4767,134,compartment,1
4768,134,effect,1
4769,134,pattern,1
4770,134,changers,1
4771,134,gassing,1
4772,134,diverter,1
4773,134,switch,1
4774,134,number,1
4775,134,operations,1
4776,134,Faults,1
4777,134,mix,1
4778,134,either,1
4779,134,mask,1
4780,134,lead,1
4781,134,wrong,1
4782,134,conclusion,1
4783,134,lists,1
4784,134,assessment,1
4785,134,test,1
4787,135,current,18
4788,135,exciting,13
4789,135,core,7
4790,135,two,7
4791,135,test,5
4792,135,winding,5
4793,135,tap,5
4794,135,currents,5
4795,135,windings,5
4796,135,corresponding,4
4797,135,The,4
4798,135,changer,4
4799,135,performed,4
4800,135,problems,3
4801,135,one,3
4802,135,higher,3
4803,135,It,3
4804,135,difference,3
4805,135,pattern,3
4806,135,position,3
4807,135,high,3
4808,135,circuited,3
4809,135,limbs,2
4810,135,outer,2
4811,135,DC,2
4812,135,middle,2
4813,135,transformers,2
4814,135,For,2
4815,135,patterns,2
4816,135,full,2
4817,135,low,2
4818,135,If,2
4819,135,50,2
4820,135,voltage,2
4821,135,mA,2
4822,135,open,2
4823,135,detect,2
4824,135,magnitudes,2
4825,135,poor,2
4826,135,5,1
4827,135,looking,1
4828,135,evaluated,1
4829,135,used,1
4830,135,12,1
4831,135,identified,1
4832,135,less,1
4833,135,Engineering,1
4834,135,Doble,1
4835,135,diagnose,1
4836,135,different,1
4837,135,greater,1
4838,135,construction,1
4839,135,similar,1
4840,135,rule,1
4841,135,general,1
4842,135,As,1
4843,135,use,1
4844,135,possible,1
4845,135,dissimilar,1
4846,135,important,1
4847,135,note,1
4848,135,vary,1
4849,135,depending,1
4850,135,transformer,1
4851,135,Exciting,1
4852,135,repeat,1
4853,135,positions,1
4854,135,capacitive,1
4855,135,resistive,1
4856,135,magnetizing,1
4857,135,comprising,1
4858,135,time,1
4859,135,applied,1
4860,135,side,1
4861,135,AC,1
4862,135,applying,1
4863,135,movement,1
4864,135,connections,1
4865,135,electrical,1
4866,135,short,1
4867,135,joints,1
4868,135,laminations,1
4869,135,shorted,1
4870,135,To,1
4871,135,Purpose,1
4872,135,loss,1
4873,135,charging,1
4874,135,lower,1
4875,135,drawn,1
4876,135,raise,1
4877,135,well,1
4878,135,lowered,1
4879,135,raised,1
4880,135,neutral,1
4881,135,measurement,1
4882,135,Current,1
4883,135,practice,1
4884,135,good,1
4885,135,influence,1
4886,135,magnetism,1
4887,135,residual,1
4888,135,leaves,1
4889,135,testing,1
4890,135,tests,1
4891,135,This,1
4892,135,measured,1
4893,135,10,1
4895,136,tap,5
4896,136,changer,5
4897,136,winding,5
4898,136,measured,4
4899,136,nameplate,3
4900,136,test,3
4901,136,The,3
4902,136,problems,3
4903,136,voltage,3
4904,136,open,2
4905,136,transformer,2
4906,136,turns,2
4907,136,shorted,2
4908,136,detect,2
4909,136,performed,2
4910,136,testing,2
4911,136,induced,2
4912,136,value,2
4913,136,connections,1
4914,136,visual,1
4915,136,incorrect,1
4916,136,Usually,1
4917,136,circuits,1
4918,136,indicate,1
4919,136,Deviations,1
4920,136,Turns,1
4921,136,internal,1
4922,136,inspection,1
4923,136,needed,1
4924,136,locate,1
4925,136,fault,1
4926,136,It,1
4927,136,good,1
4928,136,practice,1
4929,136,perform,1
4930,136,tests,1
4931,136,positions,1
4932,136,compare,1
4933,136,identified,1
4934,136,three,1
4935,136,within,1
4936,136,time,1
4937,136,Tap,1
4938,136,Changers,1
4939,136,Purpose,1
4940,136,To,1
4941,136,circuited,1
4942,136,windings,1
4943,136,using,1
4944,136,special,1
4945,136,set,1
4946,136,A,1
4947,136,known,1
4948,136,low,1
4949,136,applied,1
4950,136,primary,1
4951,136,secondary,1
4952,136,In,1
4953,136,Ratio,1
4954,136,tertiary,1
4955,136,also,1
4956,136,one,1
4957,136,phase,1
4958,136,values,1
4960,137,leakage,6
4961,137,inductance,5
4962,137,winding,5
4963,137,calculated,3
4964,137,transformer,3
4965,137,Leakage,2
4966,137,nameplate,2
4967,137,current,2
4968,137,test,2
4969,137,This,2
4970,137,movement,2
4971,137,Difference,1
4972,137,flux,1
4973,137,used,1
4974,137,calculate,1
4975,137,value,1
4976,137,compared,1
4977,137,another,1
4978,137,addition,1
4979,137,using,1
4980,137,power,1
4981,137,indicates,1
4982,137,deformation,1
4983,137,The,1
4984,137,factor,1
4985,137,often,1
4986,137,performed,1
4987,137,set,1
4988,137,secondary,1
4989,137,due,1
4990,137,reactance,1
4991,137,Purpose,1
4992,137,To,1
4993,137,detect,1
4994,137,core,1
4995,137,well,1
4996,137,windingdistortion,1
4997,137,also,1
4998,137,referred,1
4999,137,short,1
5000,137,shorted,1
5001,137,circuit,1
5002,137,impedance,1
5003,137,measuring,1
5004,137,drawn,1
5005,137,voltage,1
5006,137,applied,1
5007,137,primary,1
5008,137,Inductance,1
5009,137,module,1
5011,138,test,34
5012,138,factor,17
5013,138,bushing,16
5014,138,The,15
5015,138,power,13
5016,138,capacitance,13
5017,138,tap,13
5018,138,bushings,13
5019,138,voltage,12
5020,138,set,11
5021,138,Power,10
5022,138,ground,10
5023,138,windings,9
5024,138,Table,8
5025,138,insulation,8
5026,138,measured,8
5027,138,also,8
5028,138,Factor,7
5029,138,connected,7
5030,138,currents,7
5031,138,mode,6
5032,138,used,6
5033,138,flowing,5
5034,138,high,5
5035,138,results,5
5036,138,loss,5
5037,138,low,5
5038,138,changes,5
5039,138,capacitive,5
5040,138,measure,5
5041,138,lead,5
5042,138,current,5
5043,138,nameplate,4
5044,138,flange,4
5045,138,porcelain,4
5046,138,watts,4
5047,138,Watts,4
5048,138,listed,4
5049,138,winding,4
5050,138,contamination,4
5051,138,tank,4
5052,138,performed,4
5053,138,It,4
5054,138,core,4
5055,138,transformers,3
5056,138,Interpretation,3
5057,138,applied,3
5058,138,changer,3
5059,138,modes,3
5060,138,determine,3
5061,138,center,3
5062,138,Between,3
5063,138,condition,3
5064,138,conductor,3
5065,138,general,3
5066,138,compound,3
5067,138,terminal,3
5068,138,including,3
5069,138,grounded,3
5070,138,different,3
5071,138,main,3
5072,138,In,3
5073,138,CL,2
5074,138,Limits,2
5075,138,CHL,2
5076,138,Transformers,2
5077,138,CH,2
5078,138,Changes,2
5079,138,Bad,2
5080,138,value,2
5081,138,detect,2
5082,138,capacitances,2
5083,138,fluid,2
5084,138,Deteriorated,2
5085,138,Good,2
5086,138,components,2
5087,138,insulating,2
5088,138,C2,2
5089,138,Only,2
5090,138,C1,2
5091,138,20,2
5092,138,19,2
5093,138,interpretation,2
5094,138,General,2
5095,138,tests,2
5096,138,17,2
5097,138,limits,2
5098,138,attached,2
5099,138,Investigate,2
5100,138,questionable,2
5101,138,testing,2
5102,138,one,2
5103,138,applying,2
5104,138,three,2
5105,138,UST,2
5106,138,terminals,2
5107,138,well,2
5108,138,Capacitance,2
5109,138,typical,2
5110,138,neutral,2
5111,138,important,2
5112,138,needs,2
5113,138,Resin,2
5114,138,10,2
5115,138,indication,2
5116,138,refurbished,2
5117,138,concern,2
5118,138,Should,2
5119,138,This,2
5120,138,18,2
5121,138,cause,2
5122,138,500,2
5123,138,kVA,2
5124,138,Current,2
5125,138,replaced,2
5126,138,similar,2
5127,138,obtained,2
5128,138,match,2
5129,138,complementary,1
5130,138,diagnosis,1
5131,138,confirm,1
5132,138,circuited,1
5133,138,overall,1
5134,138,transformer,1
5135,138,Condenser,1
5136,138,All,1
5137,138,either,1
5138,138,measurement,1
5139,138,potential,1
5140,138,allow,1
5141,138,short,1
5142,138,damage,1
5143,138,upper,1
5144,138,Otherwise,1
5145,138,epoxy,1
5146,138,filled,1
5147,138,possible,1
5148,138,A,1
5149,138,hot,1
5150,138,collar,1
5151,138,Increase,1
5152,138,outer,1
5153,138,surface,1
5154,138,greater,1
5155,138,Decrease,1
5156,138,internal,1
5157,138,voids,1
5158,138,oil,1
5159,138,levels,1
5160,138,40,1
5161,138,120,1
5162,138,solid,1
5163,138,less,1
5164,138,Purpose,1
5165,138,closely,1
5166,138,lower,1
5167,138,sight,1
5168,138,class,1
5169,138,liquid,1
5170,138,filler,1
5171,138,guarded,1
5172,138,make,1
5173,138,sure,1
5174,138,appropriated,1
5175,138,information,1
5176,138,guard,1
5177,138,immediate,1
5178,138,area,1
5179,138,around,1
5180,138,Overall,1
5181,138,doubles,1
5182,138,original,1
5183,138,consulted,1
5184,138,various,1
5185,138,relevant,1
5186,138,carbon,1
5187,138,calculated,1
5188,138,measurements,1
5189,138,equivalent,1
5190,138,dissipation,1
5191,138,tan,1
5192,138,delta,1
5193,138,dielectric,1
5194,138,angle,1
5195,138,since,1
5196,138,ranges,1
5197,138,interested,1
5198,138,measures,1
5199,138,moisture,1
5200,138,Depending,1
5201,138,These,1
5202,138,HV,1
5203,138,material,1
5204,138,procedure,1
5205,138,usually,1
5206,138,remove,1
5207,138,AC,1
5208,138,layers,1
5209,138,deterioration,1
5210,138,flow,1
5211,138,During,1
5212,138,neutrals,1
5213,138,together,1
5214,138,inductance,1
5215,138,errors,1
5216,138,effects,1
5217,138,ungrounded,1
5218,138,position,1
5219,138,Test,1
5220,138,repeated,1
5221,138,helps,1
5222,138,reveal,1
5223,138,LV,1
5224,138,indicate,1
5225,138,Other,1
5226,138,Change,1
5227,138,increasing,1
5228,138,trend,1
5229,138,Size,1
5230,138,New,1
5231,138,Service,1
5232,138,Aged,1
5233,138,Tests,1
5234,138,3,1
5235,138,Interpreting,1
5236,138,Cast,1
5237,138,note,1
5238,138,guidelines,1
5239,138,better,1
5240,138,trends,1
5241,138,comparing,1
5242,138,data,1
5243,138,Results,1
5244,138,Rules,1
5245,138,geometry,1
5246,138,elements,1
5247,138,relative,1
5248,138,another,1
5249,138,Since,1
5250,138,includes,1
5251,138,pressboard,1
5252,138,barriers,1
5253,138,structural,1
5254,138,could,1
5255,138,interpreting,1
5256,138,influenced,1
5257,138,faults,1
5258,138,must,1
5259,138,always,1
5260,138,corrected,1
5261,138,temperature,1
5262,138,rules,1
5263,138,mA,1
5265,139,response,12
5266,139,frequency,10
5267,139,winding,9
5268,139,test,8
5269,139,This,6
5270,139,voltage,5
5271,139,windings,5
5272,139,transformer,4
5273,139,For,3
5274,139,signal,3
5275,139,end,3
5276,139,results,3
5277,139,analysis,3
5278,139,measure,3
5279,139,core,3
5280,139,knowledgeable,3
5281,139,The,3
5282,139,2,2
5283,139,one,2
5284,139,neutral,2
5285,139,inject,2
5286,139,well,2
5287,139,information,2
5288,139,perform,2
5289,139,impulse,2
5290,139,low,2
5291,139,input,2
5292,139,movement,2
5293,139,leads,2
5294,139,position,2
5295,139,provide,2
5296,139,method,2
5297,139,tap,2
5298,139,In,2
5299,139,stage,1
5300,139,obtain,1
5301,139,advanced,1
5302,139,experience,1
5303,139,good,1
5304,139,standalone,1
5305,139,comparing,1
5306,139,possible,1
5307,139,Frequency,1
5308,139,experts,1
5309,139,skill,1
5310,139,database,1
5311,139,readings,1
5312,139,compare,1
5313,139,plot,1
5314,139,previous,1
5315,139,useful,1
5316,139,value,1
5317,139,gain,1
5318,139,To,1
5319,139,However,1
5320,139,general,1
5321,139,expected,1
5322,139,require,1
5323,139,seeing,1
5324,139,reenergized,1
5325,139,determine,1
5326,139,used,1
5327,139,testing,1
5328,139,FRA,1
5329,139,valuable,1
5330,139,particularly,1
5331,139,diagnosis,1
5332,139,preliminary,1
5333,139,persons,1
5334,139,less,1
5335,139,enable,1
5336,139,reading,1
5337,139,rules,1
5338,139,shorted,1
5339,139,systems,1
5340,139,expert,1
5341,139,developing,1
5342,139,companies,1
5343,139,Some,1
5344,139,interpret,1
5345,139,person,1
5346,139,turns,1
5347,139,mechanical,1
5348,139,another,1
5349,139,star,1
5350,139,circuit,1
5351,139,entire,1
5352,139,puts,1
5353,139,positions,1
5354,139,changer,1
5355,139,changers,1
5356,139,phase,1
5357,139,high,1
5358,139,Inject,1
5359,139,connected,1
5360,139,follows,1
5361,139,function,1
5362,139,protocol,1
5363,139,nondestructive,1
5364,139,cases,1
5365,139,sinusoidal,1
5366,139,variable,1
5367,139,either,1
5368,139,measures,1
5369,139,detects,1
5370,139,Purpose,1
5371,139,Analysis,1
5372,139,transfer,1
5373,139,displayed,1
5374,139,relative,1
5375,139,sensitive,1
5376,139,buckling,1
5377,139,hoop,1
5378,139,collapse,1
5379,139,axial,1
5380,139,problems,1
5381,139,pick,1
5382,139,geometry,1
5383,139,lead,1
5384,139,changes,1
5385,139,small,1
5386,139,disposition,1
5387,139,Bode,1
5388,139,Response,1
5389,139,curve,1
5390,139,resonances,1
5391,139,particular,1
5392,139,analyzed,1
5393,139,shape,1
5394,139,MHz,1
5395,139,power,1
5396,139,amplitude,1
5397,139,Plot,1
5398,139,fault,1
5400,140,insulation,13
5401,140,resistance,10
5402,140,test,7
5403,140,windings,7
5404,140,The,6
5405,140,transformer,6
5406,140,A,5
5407,140,used,5
5408,140,also,5
5409,140,winding,5
5410,140,ratio,5
5411,140,temperature,5
5412,140,reading,4
5413,140,clean,3
5414,140,polarization,3
5415,140,indicates,3
5416,140,dry,3
5417,140,measured,3
5418,140,performed,3
5419,140,absorption,3
5420,140,dielectric,3
5421,140,index,3
5422,140,secondary,2
5423,140,function,2
5424,140,minimum,2
5425,140,oil,2
5426,140,evaluate,2
5427,140,value,2
5428,140,E,2
5429,140,kVA,2
5430,140,rating,2
5431,140,factor,2
5432,140,ground,2
5433,140,primary,2
5434,140,testing,2
5435,140,R,2
5436,140,core,2
5437,140,results,2
5438,140,bad,2
5439,140,voltage,2
5440,140,3,1
5441,140,range,1
5442,140,second,1
5443,140,fifteen,1
5444,140,magnetize,1
5445,140,residual,1
5446,140,Another,1
5447,140,For,1
5448,140,dryness,1
5449,140,reasons,1
5450,140,good,1
5451,140,cleanliness,1
5452,140,ratios,1
5453,140,practice,1
5454,140,make,1
5455,140,result,1
5456,140,There,1
5457,140,potential,1
5458,140,It,1
5459,140,charge,1
5460,140,dependence,1
5461,140,interfere,1
5462,140,discharge,1
5463,140,electrical,1
5464,140,important,1
5465,140,2,1
5466,140,less,1
5467,140,tests,1
5468,140,generate,1
5469,140,greater,1
5470,140,contaminated,1
5471,140,wet,1
5472,140,1,1
5473,140,measurement,1
5474,140,Insulation,1
5475,140,Because,1
5476,140,untanked,1
5477,140,well,1
5478,140,grounded,1
5479,140,tank,1
5480,140,sure,1
5481,140,making,1
5482,140,shorting,1
5483,140,typically,1
5484,140,Megger,1
5485,140,grounds,1
5486,140,unintentional,1
5487,140,pick,1
5488,140,determine,1
5489,140,current,1
5490,140,leakage,1
5491,140,measuring,1
5492,140,DC,1
5493,140,applying,1
5494,140,This,1
5495,140,Purpose,1
5496,140,In,1
5497,140,three,1
5498,140,tertiary,1
5499,140,Resistance,1
5500,140,16,1
5501,140,transformers,1
5502,140,filled,1
5503,140,Where,1
5504,140,x,1
5505,140,formula,1
5506,140,following,1
5507,140,derived,1
5508,140,compared,1
5509,140,ambient,1
5510,140,20C,1
5511,140,corrected,1
5512,140,readings,1
5513,140,order,1
5514,140,Therefore,1
5515,140,construction,1
5516,140,size,1
5517,140,physical,1
5518,140,last,1
5520,141,winding,12
5521,141,temperature,8
5522,141,resistance,8
5523,141,phase,6
5524,141,The,6
5525,141,corrected,4
5526,141,measured,4
5527,141,windings,3
5528,141,CF,3
5529,141,R,3
5530,141,Winding,3
5531,141,rise,2
5532,141,oil,2
5533,141,connected,2
5534,141,nameplate,2
5535,141,problems,2
5536,141,transformers,2
5537,141,transformer,2
5538,141,CT,2
5539,141,turn,2
5540,141,2,2
5541,141,connections,2
5542,141,value,2
5543,141,changer,2
5544,141,tap,2
5545,141,current,2
5546,141,accordance,1
5547,141,provided,1
5548,141,hours,1
5549,141,deenergized,1
5550,141,least,1
5551,141,requirements,1
5552,141,3,1
5553,141,meet,1
5554,141,enough,1
5555,141,following,1
5556,141,normally,1
5557,141,aluminium,1
5558,141,formula,1
5559,141,There,1
5560,141,contact,1
5561,141,circuits,1
5562,141,short,1
5563,141,indicate,1
5564,141,Differences,1
5565,141,difference,1
5566,141,given,1
5567,141,x,1
5568,141,85,1
5569,141,75,1
5570,141,average,1
5571,141,225,1
5572,141,copper,1
5573,141,Where,1
5574,141,Leaving,1
5575,141,10,1
5576,141,close,1
5577,141,using,1
5578,141,neutral,1
5579,141,measuring,1
5580,141,performed,1
5581,141,test,1
5582,141,Ductor,1
5583,141,ohmmeter,1
5584,141,low,1
5585,141,circuited,1
5586,141,delta,1
5587,141,open,1
5588,141,poor,1
5589,141,turns,1
5590,141,shorted,1
5591,141,detects,1
5592,141,This,1
5593,141,Purpose,1
5594,141,wye,1
5595,141,resolved,1
5596,141,differential,1
5597,141,perform,1
5598,141,bottom,1
5599,141,top,1
5600,141,B,1
5601,141,rated,1
5602,141,Resistance,1
5603,141,exceed,1
5604,141,measurement,1
5605,141,used,1
5606,141,individual,1
5607,141,A,1
5608,141,taken,1
5609,141,must,1
5610,141,followingprecautions,1
5611,141,dependent,1
5612,141,Because,1
5613,141,resistances,1
5614,141,shorts,1
5616,142,core,13
5617,142,ground,6
5618,142,overheating,4
5619,142,The,4
5620,142,Core,3
5621,142,resistances,3
5622,142,Mohm,3
5623,142,insulation,3
5624,142,grounds,3
5625,142,may,3
5626,142,transformers,2
5627,142,greater,2
5628,142,performed,2
